State,Short Name,City,Zip,Latitude,Longitude,tax
ILLINOIS,IL,Chicago,60639,41.92290359,-87.79886466,10.25
ILLINOIS,IL,Chicago,60640,41.96925214,-87.69666351,10.25
ILLINOIS,IL,Chicago,60641,41.94784009,-87.78434901,10.25
ILLINOIS,IL,Chicago,60642,41.90337456,-87.67817007,10.25
ILLINOIS,IL,Chicago,60643,41.69630609,-87.70480087,10.25
ILLINOIS,IL,Chicago,60644,41.88010716,-87.77812947,10.25
ILLINOIS,IL,Chicago,60645,42.00845066,-87.71464812,10.25
ILLINOIS,IL,Chicago,60646,41.99849068,-87.79591001,10.25
ILLINOIS,IL,Chicago,60647,41.92078624,-87.74167056,10.25
ILLINOIS,IL,Chicago,60649,41.76836309,-87.59661257,10.25
ILLINOIS,IL,Chicago,60651,41.89926014,-87.78124096,10.25
ILLINOIS,IL,Chicago,60652,41.75135409,-87.75349157,10.25
ILLINOIS,IL,Chicago,60653,41.82324809,-87.64548496,10.25
ILLINOIS,IL,Chicago,60654,41.89468966,-87.65830102,10.25
ILLINOIS,IL,Chicago,60655,41.69535014,-87.75164207,10.25
ILLINOIS,IL,Chicago,60656,41.97195954,-87.91107969,10.25
ILLINOIS,IL,Chicago,60657,41.94103324,-87.69318206,10.25
ILLINOIS,IL,Chicago,60659,41.98799813,-87.74307201,10.25
ILLINOIS,IL,Chicago,60660,41.98775416,-87.68416052,10.25
ILLINOIS,IL,Chicago,60661,41.88223709,-87.65441823,10.25
ILLINOIS,IL,Chicago,60663,41.8332393,-88.06152172,0
ILLINOIS,IL,Chicago,60664,41.84999761,-87.67059957,10.25
ILLINOIS,IL,Chicago,60666,41.97986123,-87.94966741,10.25
ILLINOIS,IL,Chicago,60668,41.87995651,-87.65058857,10.25
ILLINOIS,IL,Chicago,60669,41.87438121,-87.65751357,10.25
ILLINOIS,IL,Chicago,60670,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60673,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60674,41.87999761,-87.65059957,10.25
ILLINOIS,IL,Chicago,60675,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60677,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60678,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60679,41.8332393,-88.06152172,0
ILLINOIS,IL,Chicago,60680,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60681,41.87985611,-87.64044657,10.25
ILLINOIS,IL,Chicago,60682,41.85999761,-87.83059957,10.25
ILLINOIS,IL,Chicago,60684,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60685,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60686,41.84995371,-87.67064157,10.25
ILLINOIS,IL,Chicago,60687,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60688,41.97147441,-87.91598197,10.25
ILLINOIS,IL,Chicago,60689,41.86999761,-87.65059957,10.25
ILLINOIS,IL,Chicago,60690,41.87999591,-87.65059637,10.25
ILLINOIS,IL,Chicago,60691,41.87999761,-87.65059957,10.25
ILLINOIS,IL,Chicago,60693,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60694,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60695,41.84999761,-87.67059957,10.25
ILLINOIS,IL,Chicago,60696,41.84999761,-87.67059957,10.25
ILLINOIS,IL,Chicago,60697,41.87999761,-87.66059957,10.25
ILLINOIS,IL,Chicago,60699,41.87309883,-87.64241435,10.25
ILLINOIS,IL,Chicago,60701,41.97147441,-87.91598197,10.25
ILLINOIS,IL,Chicago,60707,41.92326109,-87.85040996,10.25
ILLINOIS,IL,Chicago,60803,41.67130657,-87.8173708,10
ILLINOIS,IL,Chicago,60804,41.84018909,-87.79999056,10.75
ILLINOIS,IL,Chicago,60805,41.72075404,-87.74302007,10
ILLINOIS,IL,Chicago,60827,41.65324758,-87.70777635,10
Ohio,OH,Columbus,43081,40.10584771,-83.05794554,7.5
Ohio,OH,Columbus,43085,40.10098326,-83.09395284,7.5
Ohio,OH,Columbus,43201,39.99404721,-83.03992904,7.5
Ohio,OH,Columbus,43202,40.01915461,-83.05821354,7.5
Ohio,OH,Columbus,43203,39.97253163,-82.98910248,7.5
Ohio,OH,Columbus,43204,39.96241206,-83.12567849,7.5
Ohio,OH,Columbus,43205,39.95422521,-83.00369109,7.5
Ohio,OH,Columbus,43206,39.94208281,-83.01563749,7.5
Ohio,OH,Columbus,43207,39.88460629,-83.0445935,7.5
Ohio,OH,Columbus,43209,39.95369466,-82.97238814,7.5
Ohio,OH,Columbus,43210,40.00450368,-83.04456898,7.5
Ohio,OH,Columbus,43211,40.01056911,-83.00726709,7.5
Ohio,OH,Columbus,43212,39.98801566,-83.08587699,7.5
Ohio,OH,Columbus,43213,39.96915483,-82.94773884,7.5
Ohio,OH,Columbus,43214,40.05279915,-83.06305649,7.5
Ohio,OH,Columbus,43215,39.92107634,-83.14309708,7.5
Ohio,OH,Columbus,43216,39.97105018,-83.05293508,7.5
Ohio,OH,Columbus,43217,39.9158754,-83.13277363,7.5
Ohio,OH,Columbus,43218,40.01288144,-82.93204369,7.5
Ohio,OH,Columbus,43219,40.01298237,-83.00761089,7.5
Ohio,OH,Columbus,43220,40.04955515,-83.11291899,7.5
Ohio,OH,Columbus,43221,40.02988822,-83.16247239,7.5
Ohio,OH,Columbus,43222,39.96021406,-83.07843509,7.5
Ohio,OH,Columbus,43223,39.93331689,-83.12854634,7.5
Ohio,OH,Columbus,43224,40.0412282,-83.00421204,7.5
Ohio,OH,Columbus,43226,40.09283113,-83.01405248,7.5
Ohio,OH,Columbus,43227,39.94403326,-82.92752849,7.5
Ohio,OH,Columbus,43228,39.95498073,-83.21709084,7.5
Ohio,OH,Columbus,43229,40.0859607,-83.01736614,7.5
Ohio,OH,Columbus,43230,40.03447982,-82.95594379,7.5
Ohio,OH,Columbus,43231,40.0836027,-82.97781914,7.5
Ohio,OH,Columbus,43232,39.92240729,-82.95919889,7.5
Ohio,OH,Columbus,43234,40.09999763,-83.08059958,7.5
Ohio,OH,Columbus,43235,40.1072423,-83.13665783,7.5
Ohio,OH,Columbus,43236,39.96019218,-83.02063018,7.5
Ohio,OH,Columbus,43240,40.14613105,-83.02097814,7.5
Ohio,OH,Columbus,43251,39.96038202,-83.02434987,7.5
Ohio,OH,Columbus,43260,39.95999763,-83.02059958,7.5
Ohio,OH,Columbus,43265,39.98255461,-83.32046042,0
Ohio,OH,Columbus,43266,39.95999763,-83.02059958,7.5
Ohio,OH,Columbus,43268,39.95999763,-83.02059958,7.5
Ohio,OH,Columbus,43270,39.95999763,-83.02059958,7.5
Ohio,OH,Columbus,43271,39.95999763,-83.02059958,7.5
Ohio,OH,Columbus,43272,39.95999763,-83.02059958,7.5
Ohio,OH,Columbus,43279,39.95999763,-83.02059958,7.5
Ohio,OH,Columbus,43287,39.95999763,-83.02059958,7.5
Ohio,OH,Columbus,43291,39.97004844,-83.13546469,7.5
Ohio,OH,Columbus,43299,39.98255461,-83.32046042,0
Texas,TX,Dallas,75201,32.78806731,-96.819879,8.25
Texas,TX,Dallas,75202,32.78187603,-96.81499604,8.25
Texas,TX,Dallas,75203,32.74512426,-96.84263052,8.25
Texas,TX,Dallas,75204,32.80172716,-96.8082729,8.25
Texas,TX,Dallas,75205,32.8333882,-96.83558332,8.25
Texas,TX,Dallas,75206,32.83384105,-96.81291422,8.25
Texas,TX,Dallas,75207,32.78280596,-96.86180502,8.25
Texas,TX,Dallas,75208,32.75310196,-96.87877427,8.25
Texas,TX,Dallas,75209,32.8442105,-96.87393687,8.25
Texas,TX,Dallas,75210,32.76951656,-96.79018237,8.25
Texas,TX,Dallas,75211,32.7307241,-96.99373649,8.25
Texas,TX,Dallas,75212,32.77575643,-96.95757929,8.25
Texas,TX,Dallas,75214,32.8265262,-96.78769412,8.25
Texas,TX,Dallas,75215,32.75121924,-96.84157989,8.25
Texas,TX,Dallas,75216,32.71446116,-96.85120519,8.25
Texas,TX,Dallas,75217,32.70171241,-96.76865469,8.25
Texas,TX,Dallas,75218,32.8376181,-96.73958922,8.25
Texas,TX,Dallas,75219,32.80558861,-96.8338434,8.25
Texas,TX,Dallas,75220,32.85903229,-96.95321798,8.25
Texas,TX,Dallas,75221,32.78324961,-96.8188312,8.25
Texas,TX,Dallas,75222,32.77999531,-96.8205996,8.25
Texas,TX,Dallas,75223,32.79368421,-96.78848002,8.25
Texas,TX,Dallas,75224,32.71067591,-96.88483787,8.25
Texas,TX,Dallas,75225,32.86477195,-96.83291527,8.25
Texas,TX,Dallas,75226,32.78292841,-96.796936,8.25
Texas,TX,Dallas,75227,32.77103933,-96.76752269,8.25
Texas,TX,Dallas,75228,32.82825826,-96.76578913,8.25
Texas,TX,Dallas,75229,32.89188423,-96.95221633,8.25
Texas,TX,Dallas,75230,32.90137644,-96.83513412,8.25
Texas,TX,Dallas,75231,32.87646065,-96.78784682,8.25
Texas,TX,Dallas,75232,32.65817112,-96.87990163,8.25
Texas,TX,Dallas,75233,32.70731107,-96.89485685,8.25
Texas,TX,Dallas,75234,32.92446162,-96.97927813,8.25
Texas,TX,Dallas,75235,32.832718,-96.88766302,8.25
Texas,TX,Dallas,75236,32.68391847,-97.01788324,8.25
Texas,TX,Dallas,75237,32.66226762,-96.91545702,8.25
Texas,TX,Dallas,75238,32.87961795,-96.74541037,8.25
Texas,TX,Dallas,75240,32.93112129,-96.82993287,8.25
Texas,TX,Dallas,75241,32.66797468,-96.83890739,8.25
Texas,TX,Dallas,75242,32.77922427,-96.80459132,8.25
Texas,TX,Dallas,75243,32.91515509,-96.77478537,8.25
Texas,TX,Dallas,75244,32.92940369,-96.87622302,8.25
Texas,TX,Dallas,75246,32.79341988,-96.78384244,8.25
Texas,TX,Dallas,75247,32.8167898,-96.91141907,8.25
Texas,TX,Dallas,75248,32.96885594,-96.84040267,8.25
Texas,TX,Dallas,75249,32.64342277,-96.9819441,8.25
Texas,TX,Dallas,75250,32.78289281,-96.8180557,8.25
Texas,TX,Dallas,75251,32.91671448,-96.78286779,8.25
Texas,TX,Dallas,75252,32.99411473,-96.82735027,8.25
Texas,TX,Dallas,75253,32.67046607,-96.69551384,8.25
Texas,TX,Dallas,75254,32.94666264,-96.84078002,8.25
Texas,TX,Dallas,75260,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75261,32.88168328,-97.12262053,8.25
Texas,TX,Dallas,75262,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75263,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75264,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75265,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75266,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75267,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75270,32.78120142,-96.80481422,8.25
Texas,TX,Dallas,75275,32.83999781,-96.8005996,8.25
Texas,TX,Dallas,75277,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75283,32.83999781,-96.8205996,8.25
Texas,TX,Dallas,75284,32.83999781,-96.8205996,8.25
Texas,TX,Dallas,75285,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75286,32.81807211,-97.06174644,0
Texas,TX,Dallas,75287,33.00181158,-96.88449202,8.25
Texas,TX,Dallas,75301,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75303,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75310,32.81807211,-97.06174644,0
Texas,TX,Dallas,75312,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75313,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75315,32.77378981,-96.7896921,8.25
Texas,TX,Dallas,75320,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75323,32.81807211,-97.06174644,0
Texas,TX,Dallas,75326,32.85999781,-97.0005996,8.25
Texas,TX,Dallas,75336,32.68765712,-96.6092492,8.25
Texas,TX,Dallas,75339,32.70853302,-96.8226574,8.25
Texas,TX,Dallas,75342,32.80945461,-96.9101546,8.25
Texas,TX,Dallas,75353,32.81807211,-97.06174644,0
Texas,TX,Dallas,75354,32.86053341,-96.9084361,8.25
Texas,TX,Dallas,75355,32.89156911,-96.7238209,8.25
Texas,TX,Dallas,75356,32.80945461,-96.9101546,8.25
Texas,TX,Dallas,75357,32.81173081,-96.7214104,8.25
Texas,TX,Dallas,75358,32.93999781,-96.8905996,8.25
Texas,TX,Dallas,75359,32.80295281,-96.79078,8.25
Texas,TX,Dallas,75360,32.81724241,-96.7918119,8.25
Texas,TX,Dallas,75363,32.81807211,-97.06174644,0
Texas,TX,Dallas,75364,32.81807211,-97.06174644,0
Texas,TX,Dallas,75367,32.90940591,-96.7900036,8.25
Texas,TX,Dallas,75368,32.91999786,-97.0005996,8.25
Texas,TX,Dallas,75370,32.98971391,-96.8537514,8.25
Texas,TX,Dallas,75371,32.79178892,-96.77618837,8.25
Texas,TX,Dallas,75372,32.81724241,-96.7918119,8.25
Texas,TX,Dallas,75373,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75374,32.91364571,-96.7647248,8.25
Texas,TX,Dallas,75376,32.70999782,-96.8605996,8.25
Texas,TX,Dallas,75378,32.89522641,-96.9066495,8.25
Texas,TX,Dallas,75379,32.99005861,-96.8232746,8.25
Texas,TX,Dallas,75380,32.93463811,-96.8385673,8.25
Texas,TX,Dallas,75381,32.93396671,-96.9088312,8.25
Texas,TX,Dallas,75382,32.86437221,-96.7644901,8.25
Texas,TX,Dallas,75386,32.81807211,-97.06174644,0
Texas,TX,Dallas,75387,32.81807211,-97.06174644,0
Texas,TX,Dallas,75388,32.81807211,-97.06174644,0
Texas,TX,Dallas,75389,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75390,32.81178613,-96.85031974,8.25
Texas,TX,Dallas,75391,32.83999781,-96.8205996,8.25
Texas,TX,Dallas,75392,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75393,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75394,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75395,32.70999782,-96.8605996,8.25
Texas,TX,Dallas,75396,32.81807211,-97.06174644,0
Texas,TX,Dallas,75397,32.77999781,-96.8205996,8.25
Texas,TX,Dallas,75398,32.77999781,-96.8205996,8.25
Colorado,CO,Denver,80012,39.69682817,-104.8814391,8
Colorado,CO,Denver,80014,39.66208682,-104.885336,8
Colorado,CO,Denver,80022,39.87759836,-105.105735,9.25
Colorado,CO,Denver,80033,39.77469476,-105.1915255,8
Colorado,CO,Denver,80127,39.52314859,-105.3450477,8.96
Colorado,CO,Denver,80201,39.74999763,-105.0105996,8.81
Colorado,CO,Denver,80202,39.75175658,-105.0197346,8.81
Colorado,CO,Denver,80203,39.73205368,-105.0039536,8.81
Colorado,CO,Denver,80204,39.73751527,-105.0619756,8.81
Colorado,CO,Denver,80205,39.76168322,-105.0100321,8.81
Colorado,CO,Denver,80206,39.73158418,-104.9726875,8.81
Colorado,CO,Denver,80207,39.76193372,-104.9532555,8.81
Colorado,CO,Denver,80208,39.67853743,-104.9822863,8.81
Colorado,CO,Denver,80209,39.70571622,-105.0075821,8.81
Colorado,CO,Denver,80210,39.69410822,-105.0063385,8.81
Colorado,CO,Denver,80211,39.76391017,-105.059075,8.81
Colorado,CO,Denver,80212,39.77139367,-105.090016,8.81
Colorado,CO,Denver,80214,39.74332172,-105.1137311,4.5
Colorado,CO,Denver,80215,39.73975077,-105.1602096,4.5
Colorado,CO,Denver,80216,39.78718631,-105.0277589,8.81
Colorado,CO,Denver,80217,39.79048368,-104.9206465,8.81
Colorado,CO,Denver,80218,39.73236068,-104.991907,8.81
Colorado,CO,Denver,80219,39.69504172,-105.0748751,8.81
Colorado,CO,Denver,80220,39.73270872,-104.9551025,8.81
Colorado,CO,Denver,80221,39.81578361,-105.0509011,4.75
Colorado,CO,Denver,80222,39.66843512,-104.969346,8.81
Colorado,CO,Denver,80223,39.69305262,-105.0451371,8.81
Colorado,CO,Denver,80224,39.68405367,-104.9509569,8.81
Colorado,CO,Denver,80225,39.71999763,-105.1405996,4.5
Colorado,CO,Denver,80226,39.70892983,-105.1732715,4.5
Colorado,CO,Denver,80227,39.66009944,-105.1893944,4.5
Colorado,CO,Denver,80228,39.68544488,-105.2366324,4.5
Colorado,CO,Denver,80229,39.8505548,-105.0314309,4.75
Colorado,CO,Denver,80230,39.71944372,-104.9292161,8.81
Colorado,CO,Denver,80231,39.67208722,-104.9304356,8.81
Colorado,CO,Denver,80232,39.68569288,-105.1728465,4.5
Colorado,CO,Denver,80233,39.89924479,-105.0288514,4.75
Colorado,CO,Denver,80234,39.91358266,-105.0521115,4.75
Colorado,CO,Denver,80235,39.64409339,-105.1742164,4.5
Colorado,CO,Denver,80236,39.64946122,-105.0770496,8.81
Colorado,CO,Denver,80237,39.63805467,-104.9453441,8.81
Colorado,CO,Denver,80238,39.73722837,-104.9623209,8.81
Colorado,CO,Denver,80239,39.79828731,-104.9241414,8.81
Colorado,CO,Denver,80243,39.71701247,-104.9435969,8.81
Colorado,CO,Denver,80244,39.73999763,-105.0005996,8.81
Colorado,CO,Denver,80246,39.70506768,-104.9514035,8.81
Colorado,CO,Denver,80247,39.69303513,-104.9053426,4.25
Colorado,CO,Denver,80248,39.74985623,-105.0205477,8.81
Colorado,CO,Denver,80249,39.84152825,-104.8875242,8.81
Colorado,CO,Denver,80250,39.68022798,-104.9635152,8.81
Colorado,CO,Denver,80251,39.73999763,-105.0005996,0
